Name,URL,Description,Count,Last Date
matteocrippa / awesome-swift,https://github.com/matteocrippa/awesome-swift,A collaborative list of awesome Swift libraries and resources. Feel free to contribute!,1,2017-12-23
raywenderlich / swift-algorithm-club,https://github.com/raywenderlich/swift-algorithm-club,"Algorithms and data structures in Swift, with explanations!",1,2017-12-23
Minecodecraft / 50DaysOfSwift,https://github.com/Minecodecraft/50DaysOfSwift,"One demo a day, keep coding for 50 days with Swift. The struggle of a growing iOS developer",1,2017-12-23
vsouza / awesome-ios,https://github.com/vsouza/awesome-ios,"A curated list of awesome iOS ecosystem, including Objective-C and Swift Projects",1,2017-12-23
vapor / vapor,https://github.com/vapor/vapor,💧 A server-side Swift web framework.,1,2017-12-23
ReactiveX / RxSwift,https://github.com/ReactiveX/RxSwift,Reactive Programming in Swift,1,2017-12-23
onevcat / Kingfisher,https://github.com/onevcat/Kingfisher,"A lightweight, pure-Swift library for downloading and caching images from the web.",1,2017-12-23
olucurious / Awesome-ARKit,https://github.com/olucurious/Awesome-ARKit,A curated list of awesome ARKit projects and resources. Feel free to contribute!,1,2017-12-23
lelandrichardson / recoil,https://github.com/lelandrichardson/recoil,Swift and Kotlin ports of React (Prototype),1,2017-12-23
danielgindi / Charts,https://github.com/danielgindi/Charts,Beautiful charts for iOS/tvOS/OSX! The Apple side of the crossplatform MPAndroidChart.,1,2017-12-23
mozilla-mobile / firefox-ios,https://github.com/mozilla-mobile/firefox-ios,Firefox for iOS,1,2017-12-23
lhc70000 / iina,https://github.com/lhc70000/iina,The modern video player for macOS.,1,2017-12-23
lkzhao / Hero,https://github.com/lkzhao/Hero,Elegant transition library for iOS & tvOS,1,2017-12-23
SoySauceLab / CollectionKit,https://github.com/SoySauceLab/CollectionKit,A modern Swift framework for building reusable data-driven collection components.,1,2017-12-22
Ramotion / fluid-slider,https://github.com/Ramotion/fluid-slider,💧 A slider widget with a popup bubble displaying the precise value selected. Made by @Ramotion,1,2017-12-22
shadowsocks / ShadowsocksX-NG,https://github.com/shadowsocks/ShadowsocksX-NG,Next Generation of ShadowsocksX,1,2017-12-22
tiagomartinho / Reminders,https://github.com/tiagomartinho/Reminders,An iOS application written in Swift to demonstrate how to implement a Clean Architecture in iOS,1,2017-12-22
efremidze / Shiny,https://github.com/efremidze/Shiny,Iridescent Effect View (inspired by Apple Pay Cash),1,2017-12-22
vsouza / awesome-ios,https://github.com/vsouza/awesome-ios,"A curated list of awesome iOS ecosystem, including Objective-C and Swift Projects",1,2017-12-22
kateinoigakukun / IBLinter,https://github.com/kateinoigakukun/IBLinter,A linter tool for Interface Builder,1,2017-12-22
xcodeswift / sake,https://github.com/xcodeswift/sake,A make-like build utility for Swift.,1,2017-12-22
lkzhao / Hero,https://github.com/lkzhao/Hero,Elegant transition library for iOS & tvOS,1,2017-12-22
raywenderlich / swift-algorithm-club,https://github.com/raywenderlich/swift-algorithm-club,"Algorithms and data structures in Swift, with explanations!",1,2017-12-22
airbnb / Lona,https://github.com/airbnb/Lona,"A tool for defining design systems and using them to generate cross-platform UI code, Sketch files, images, and other artifacts.",1,2017-12-22
dkhamsing / open-source-ios-apps,https://github.com/dkhamsing/open-source-ios-apps,📱 Collaborative List of Open-Source iOS Apps,1,2017-12-22
Alamofire / Alamofire,https://github.com/Alamofire/Alamofire,Elegant HTTP Networking in Swift,1,2017-12-22
CosmicMind / Material,https://github.com/CosmicMind/Material,A UI/UX framework for creating beautiful applications.,1,2017-12-22
vapor / vapor,https://github.com/vapor/vapor,💧 A server-side Swift web framework.,1,2017-12-22
Minecodecraft / 50DaysOfSwift,https://github.com/Minecodecraft/50DaysOfSwift,"One demo a day, keep coding for 50 days with Swift. The struggle of a growing iOS developer",1,2017-12-22
